pobreza,pobreza_e,pobreza_m,vul_car,vul_ing,npnv,ic_rezedu,ic_asalud,ic_segsoc,ic_cv,ic_sbv,ic_ali,carencias,carencias3,plb,plb_m,rankin_p,rankin_pe,N_pobreza,N_pobreza_e,N_pobreza_m,N_vul_car,N_vul_ing,N_npnv,N_ic_rezedu,N_ic_asalud,N_ic_segsoc,N_ic_cv,N_ic_sbv,N_ic_ali,N_carencias,N_carencias3,N_plb,N_plb_m,perrankin_p,perrankin_pe,cppobreza,cppobreza_e,cppobreza_m,cpvul_car,cpic_rezedu,cpic_asalud,cpic_segsoc,cpic_cv,cpic_sbv,cpic_ali,cpcarencias,cpcarencias3,cpplb,cpplbm,pobtot_05,porc_pob_15_analfa05,porc_pob614_noasiste05,porc_pob15_basicainc05,porc_pob_snservsal05,porc_vivpisotierra05,porc_vivsnsan05,porc_snaguaent05,porc_vivsndren05,porc_vivsnenergia05,porc_vivsnlavadora05,porc_vivsnrefri05,irez_soc05,l_ocupnac05,p_rez_edu_00,p_ser_sal_00,p_viv_pisos_00,p_viv_muros_00,p_viv_techos_00,p_viv_hacin_00,p_viv_agu_entub_00,p_viv_dren_00,p_viv_elect_00,pobreza_alim_00,pobreza_cap_00,pobreza_patrim_00,gdo_rezsoc05
93.38980566,64.88255905,28.50724757,6.542839855,0.00320709,0.064147398,49.973837,30.88913574,97.83033863,60.76112685,99.09417624,39.51208285,99.9326457,89.09674676,93.39301275,71.76703632,72,79,20549,14277,6273,1440,1,14,10996,6797,21527,13370,21805,8694,21989,19605,20550,15792,606,208,3.805547953,4.054413795,3.223321199,3.442456245,4.224088669,4.513301373,3.801246881,4.325892448,3.798590899,4.627780437,3.783155203,4.004643917,3.805418015,3.855412245,19189,42.27357101,13.23663044,88.94859314,74.09454346,89.87194061,6.490105152,34.86611938,97.70081329,4.685680866,98.39929962,96.47846222,2.154153109,59,52,98.1,84.2,1.1,14.8,58.2,73.7,98.7,4.3,79.8,85,93.8,Muy alto
67.56232811,16.29439265,51.26793385,24.6149987,3.920675069,3.901997954,37.85888687,42.95526137,82.01248422,21.08882637,32.92861016,23.43933602,92.17732693,44.75905242,71.48300306,28.90647881,1316,1376,18697,4509,14187,6812,1085,1080,10477,11887,22695,5836,9112,6486,25508,12386,19781,7999,660,768,2.689185619,3.799069405,2.337775946,2.374119043,3.187910557,3.228841543,2.7320261,3.784595728,3.471925259,4.013929844,2.60675168,3.68343544,2.541450977,2.792040586,26807,14.16176987,9.201840401,73.06440735,82.23972321,19.79577065,15.91539001,15.0109396,27.04594994,3.719913006,57.12619019,27.80451965,-0.110549398,1242,40.7,79.7,28.3,4.4,15,29.6,23.2,55.7,8.7,41.8,49.2,66.9,Bajo
92.8167723,61.49520617,31.3215673,6.344646215,0.158852956,0.679728528,42.49531927,17.58196302,95.1426689,59.77252513,85.67403259,48.89892153,99.16141874,80.84937414,92.97562526,72.05298301,94,134,29441,19506,9935,2012,50,216,13479,5577,30178,18959,27175,15510,31453,25645,29491,22854,417,125,3.57490325,3.964838266,2.801977873,2.772945642,4.065674305,4.069568634,3.573304415,4.089793205,3.725573301,4.303728104,3.525216103,3.922126055,3.5688169,3.651142597,28104,45.44662857,10.57151031,82.11266327,63.70623016,65.98769379,35.85977936,9.395231247,57.83988953,9.853150368,95.9418869,83.72019958,1.613872051,183,49,95.2,79.3,21.4,17,57.6,22.8,88.1,23.8,66.7,74.7,88.8,Alto
82.19120711,32.54474294,49.64646399,13.6844337,1.097476762,3.026882373,25.91540242,39.5533768,80.82304134,43.85393941,55.07147467,25.00222229,95.87564014,54.91123859,83.28868392,49.17960041,631,755,10242,4055,6186,1705,137,377,3229,4929,10071,5465,6862,3116,11947,6842,10379,6128,1076,825,2.892490387,3.782269716,2.306921244,2.358816385,3.641435862,3.380601168,2.899637699,3.66131568,3.388652563,4.126603603,2.818437099,3.712741137,2.854646683,3.049260855,11269,14.83625031,3.737925053,66.5480423,90.68240356,37.83684158,5.131044865,35.76966095,46.88077164,9.634551048,79.18051147,46.77003098,0.314038098,863,33.6,92.3,50.2,47.4,34.1,33.2,47.3,68.7,18.8,57.7,66.5,83.4,Medio
78.72426692,35.14335568,43.58091056,20.82172185,0.16090076,0.293110474,29.65981176,51.42787328,82.85016705,30.77137597,92.59214433,25.17566619,99.54598819,70.22182158,78.88516768,45.00857171,812,672,20174,9006,11168,5336,41,75,7601,13179,21231,7885,23728,6452,25510,17995,20215,11534,619,400,3.258962393,3.865423441,2.764785528,2.637624264,3.88973999,3.897241831,3.403120518,4.230838776,3.236973047,4.300323009,3.139021873,3.78082037,3.252436638,3.398482323,23984,14.30725956,3.050239086,70.46408081,88.59239197,33.25273895,5.512572765,79.09413147,56.41521072,6.850419044,60.62218094,40.52223969,0.257674813,913,34.9,86.1,43.2,41.5,19.2,31.9,86.2,83.5,14.1,49.9,57.3,74.3,Medio
57.98284755,15.01459772,42.96824932,33.98063183,2.758199349,5.278321356,29.03628263,31.0149374,72.45780821,25.4419298,62.13241062,27.54987033,91.96348009,47.61265503,60.74104686,23.23060418,1742,1422,8918,2309,6609,5227,424,812,4466,4770,11145,3913,9557,4237,14145,7323,9343,3573,1169,1154,2.876306772,3.930432081,2.51167798,2.373607635,3.172837257,3.526956558,2.965922356,3.973460197,3.175991297,3.95973587,2.69273448,3.755383968,2.746794224,3.068402529,11971,11.45028973,4.265182972,67.62522125,66.8114624,19.1528492,6.01596117,58.1952095,47.42173004,24.21730995,52.17924881,41.34437943,0.101091802,1062,35.6,76.7,21,22.2,18.3,23.3,75,74.9,18.3,41.1,49.4,69.2,Medio
73.04604091,31.250951,41.79508984,24.57350194,0.517102098,1.863355003,28.45823288,57.82916206,85.3374608,46.77205117,70.74771265,24.62688362,97.61954218,70.80101119,73.56314303,38.72598203,1100,798,4299,1839,2460,1446,30,110,1675,3403,5022,2753,4164,1449,5745,4167,4329,2279,1588,1288,3.37673831,3.9863379,2.91779542,2.698073864,3.873053074,3.742770195,3.406171799,4.026855469,3.567896843,4.450284004,3.214228392,3.839306593,3.354354382,3.54770565,5844,21.28336906,2.82051301,68.38471222,90.21218109,47.9794693,4.361770153,35.02244949,54.58626938,7.184092999,86.40154266,50.4810791,0.41839841,782,35.3,90.2,55.8,57.3,28,28.5,21.9,68.9,16.4,57.6,66.8,83.3,Medio
82.16230705,34.06131012,48.10099602,16.53219461,0.519749476,0.785748847,33.16825652,42.16792624,88.2169201,46.08648595,69.64432483,22.19556503,98.69450229,66.51935181,82.68205651,46.93520663,633,706,11553,4789,6763,2325,73,110,4664,5929,12404,6480,9793,3121,13877,9353,11626,6600,981,728,3.119412899,3.807145119,2.626473904,2.703929663,3.644275904,3.813863516,3.146595478,3.754143238,3.518005371,4.294713974,3.054673433,3.750203371,3.100234509,3.21860528,13248,16.7111702,4.574244022,72.28144836,93.46317291,57.29729843,3.211447001,49.63433838,66.45468903,11.79650021,78.06040955,49.69792938,0.673962474,586,37.9,92.5,65.2,60.6,29.7,25.5,69,86,20.6,68,75.6,89,Alto
77.04822456,39.02102242,38.02720308,19.6445629,0.677051581,2.630160935,25.5512584,33.21221924,89.2676134,60.86507402,80.52879995,39.40800423,96.69278692,72.58936158,77.72527613,45.57447232,906,561,78920,39969,38951,20122,693,2694,26172,34019,91436,62343,82485,40365,99041,74353,79613,46681,124,24,3.539469481,4.080594063,2.981087208,2.79714632,4.273046017,4.02880764,3.496970415,4.04253006,3.723968267,4.400659084,3.40080142,3.986246109,3.508593321,3.739085674,97949,16.11486053,4.390264988,64.19360352,87.56802368,65.29120636,4.098090172,68.6158905,76.14713287,38.4484787,86.91346741,67.04550934,1.292420983,287,32.4,86,73.8,71.3,12.5,36.5,77.1,85,61.7,64.9,72.2,86.7,Alto
88.44829686,42.59595512,45.85234225,10.97471863,0.19906871,0.3779158,42.0061304,30.23591619,95.26408698,36.71006225,61.93883557,27.27012803,99.42301575,61.57704644,88.64736557,62.32305125,318,484,5085,2449,2636,631,11,22,2415,1738,5477,2110,3561,1568,5716,3540,5096,3583,1499,1126,3.013064146,3.809785604,2.269074917,2.437206984,3.543571234,3.400215626,2.989609718,3.950005054,3.515857697,4.3083148,2.951280117,3.737173319,3.006395102,3.143102884,5273,24.07107925,14.26268959,83.43698883,95.94158936,22.29538918,9.595484734,48.91815948,69.33207703,6.491063118,90.7808075,77.5164566,1.275545955,293,48.4,95.3,27.1,0,31.8,47.7,72.8,88,24.4,76.7,83.2,93.5,Alto
78.39922231,30.47888112,47.9203403,19.08238679,0.896321703,1.622069255,26.29582645,33.73567918,81.9592732,41.09761095,71.7974441,26.58477254,97.48160843,59.49969127,79.29554399,45.22104303,835,830,16004,6222,9782,3895,183,331,5368,6886,16730,8389,14656,5427,19899,12146,16187,9231,765,566,2.966228724,3.736508131,2.476308107,2.541999817,3.636123896,3.495593309,3.054127932,3.698140383,3.193649054,4.068294525,2.887422562,3.67484355,2.932746172,3.068612814,18424,17.21865082,3.128849983,63.15745926,57.4196701,44.71278,2.860491991,66.61196136,55.82649994,4.454864979,78.40561676,35.84994125,0.213719398,958,32.1,86.8,62,50.1,35.5,31.1,73.5,87.1,11.9,59.6,67.5,83.3,Medio
77.03542953,29.8257161,47.20971286,21.30381018,0.386849395,1.273910888,29.14791737,38.29615651,90.7079954,27.45425355,82.34583232,31.13350486,98.33924039,64.91206698,77.42227891,41.61466043,910,850,19671,7616,12055,5440,99,325,7443,9779,23162,7010,21027,7950,25111,16575,19770,10626,630,463,3.115909576,3.793319225,2.686792612,2.756744623,3.827991009,3.716361284,3.132782221,4.126658916,3.288072348,4.171050072,3.041366339,3.72534585,3.100598812,3.221026659,24258,14.31408024,4.869806767,63.45177841,69.52758026,22.05975914,5.928163052,77.89256287,36.26828003,10.28289986,63.27082062,39.11315918,0.134494394,1036,33.5,90.9,43.6,16.3,20.2,28.4,81.8,53.5,15.3,47.9,56.7,75.4,Medio
94.70287414,76.75265803,17.95021594,5.256092921,0.009929941,0.031103002,46.37768027,92.64352262,97.80704702,67.92249176,99.60427516,37.25933454,99.95896712,98.13989408,94.71280408,77.55540802,43,11,18763,15207,3556,1041,2,6,9189,18355,19379,13457,19735,7382,19805,19444,18765,15366,658,190,4.449419498,4.519655704,4.123085022,3.779945612,4.910806656,4.504888535,4.447895527,4.906568527,4.424042225,5.347172737,4.417956352,4.466145039,4.448958397,4.493391037,20406,67.18061829,13.39647961,90.42188263,65.44154358,83.37175751,31.84437943,76.08068848,97.20461273,13.08356953,99.94235992,99.22190094,2.865598917,11,56.5,98.2,95.5,2.6,8.3,69.9,90.5,93,49.4,89.9,92.8,97.2,Muy alto
77.08472719,33.36219148,43.72253716,20.86708546,0.47169826,1.576489024,24.81313061,41.16917495,89.00080596,42.00120578,87.18220446,32.48316901,97.9518132,73.02994187,77.55642543,41.41502771,904,732,87352,37806,49546,23647,535,1786,28118,46653,100856,47596,98795,36810,110999,82758,87887,46932,105,27,3.309597731,3.818537474,2.919340372,2.929401875,3.929552794,3.705028296,3.356641769,4.011913776,3.381456614,4.2233181,3.232708931,3.734283924,3.289506197,3.429630041,100790,13.78542995,3.54172492,60.68968964,86.11171722,43.20336914,2.729707956,68.48930359,54.43259048,7.113398075,70.19006348,34.24039841,0.25990361,910,30.4,85.7,51.4,41.6,31.5,31.4,75.2,75.5,13.1,53.7,62.7,81.1,Medio
74.89116583,27.85427912,47.03688622,19.25364882,1.17759984,4.677585512,31.17276388,34.43223224,76.43824615,35.00964263,52.36697091,34.17951975,94.14481493,52.26232398,76.06876567,42.54656342,1008,926,27362,10177,17185,7035,430,1709,11389,12580,27927,12791,19133,12488,34397,19095,27792,15545,448,332,2.910612106,3.895193815,2.326363087,2.340034246,3.527183533,3.353890896,3.007871151,3.879736423,3.391988039,3.978073359,2.799935102,3.810522795,2.865756989,3.078006029,33107,19.31624985,4.728260994,69.34509277,77.95027924,41.83983994,5.486567974,46.33805847,39.29294968,12.37963009,75.06334686,45.52711105,0.343342811,843,36.9,87.4,54.9,41.8,4.5,26.1,55.1,71.3,41.7,57.8,64.4,78.5,Medio
79.11511637,25.18739965,53.92771959,19.93125528,0.454904512,0.498723844,36.19968148,30.64398708,95.63796395,10.50950299,59.85110084,28.62878304,99.04637142,51.97017652,79.57002089,42.69137197,792,1027,5948,1894,4054,1498,34,37,2721,2304,7190,790,4500,2152,7446,3907,5982,3210,1412,1273,2.714389563,3.628355503,2.289313793,2.33291626,3.331582785,3.331504345,2.663362026,4.261782646,3.206655025,3.829155684,2.639884949,3.560987473,2.699228048,2.836826801,5646,25.73771095,12.25806046,79.157547,97.57350159,46.25849915,28.40135956,18.79252052,34.01361084,11.64966011,90.30612183,61.9897995,1.033619046,395,44.1,98.4,62.9,3.6,14.6,29,49.3,78.3,14.2,68.6,76.1,89.2,Alto
85.83179555,31.78336612,54.04843092,12.78869361,0.69510187,0.684408983,37.10747236,38.56943799,94.5400087,24.69285971,40.51215987,24.45026023,98.62048983,48.14293389,86.52689741,57.65405677,451,776,4195,1553,2641,625,34,33,1813,1885,4620,1207,1980,1195,4820,2353,4229,2818,1599,1372,2.707201242,3.89765358,2.008055925,2.149689198,3.436640501,3.457811117,2.656934261,3.963615894,3.765864134,4.188701153,2.635073185,3.791623116,2.685597181,2.849943876,4995,19.24991989,9.060955048,78.71633148,55.13513947,48.73714066,5.144995213,15.0607996,23.19924927,8.325537682,88.86810303,59.96258163,0.456271112,744,44.5,98.7,53.5,0.6,35.7,36.5,6.3,49,17.5,74.5,82.5,94.2,Medio
63.33943636,11.04665226,52.29278207,26.09919906,3.787901253,6.773463637,29.85445206,27.12799091,84.32406505,18.73592649,10.46351337,22.72088714,89.43863499,29.84751958,67.12733759,25.23900455,1505,1693,10779,1880,8899,4442,645,1153,5081,4617,14350,3188,1781,3867,15221,5079,11424,4295,1042,1275,2.25415349,3.633904934,1.964372635,1.932715416,2.912068605,2.766508818,2.203451395,3.526011944,3.44776845,3.504730463,2.160440445,3.514170647,2.12734127,2.39175868,15130,11.90620995,7.118385792,63.58197021,75.76338196,19.95261955,12.37168026,2.342721939,6.449066162,8.107397079,72.17688751,47.72307968,-0.237101793,1334,34.6,81,34.9,4.9,10.4,22.3,2,19.3,2.2,38.4,45,61.5,Bajo
89.00020759,45.67892938,43.32127869,10.99979207,0,3.45E-07,44.24929267,13.8579912,96.60080918,38.54287255,92.77779332,31.24927322,100,68.86302282,89.00020759,62.93220663,288,411,7882,4045,3837,974,0,0,3919,1227,8555,3413,8216,2767,8856,6099,7882,5573,1241,829,3.211725712,3.818543434,2.566761732,2.850141048,3.70348835,4.343466759,3.197134018,4.165314198,3.2712152,4.375469208,3.172780275,3.745352983,3.211725712,3.297002792,7618,17.9943409,7.915894032,77.05548859,47.36151123,46.92737961,14.02855015,89.07511139,30.85040092,11.85599041,85.78521729,67.65984344,0.906775892,461,46.5,96,61.1,1.3,14.8,34.2,79.1,81.9,12.6,76.5,82.9,92.8,Alto
81.29037925,29.01401762,52.27636099,16.46671295,1.138936728,1.10397106,49.60628896,33.43482365,91.51204668,9.973518609,47.24230427,20.23059174,97.75709146,49.82374029,82.42931597,51.70171713,680,873,8228,2937,5291,1667,115,112,5021,3384,9263,1010,4782,2048,9895,5043,8343,5233,1212,1023,2.650386572,3.637577772,2.105595827,2.201525688,3.080220699,3.151966095,2.638407946,4.25620079,3.358800888,4.077121258,2.577813625,3.534823656,2.614336729,2.741217852,8703,27.71084023,10.88356018,81.52320099,90.52050781,13.53831959,9.775126457,10.83065987,6.929783821,4.497476101,86.69113922,45.61725998,0.234271005,940,50.7,80.9,25.5,0.5,6.8,18.8,5.3,30,17.8,50.4,60.9,82.8,Medio
83.72176726,41.33566584,42.38610268,11.99593544,1.23883551,3.043461777,26.46536225,27.14428283,87.99717511,68.85151347,62.68270567,31.25759063,95.71770306,68.19192649,84.96060279,52.6060693,556,508,12595,6219,6377,1805,186,458,3981,4084,13238,10358,9430,4702,14400,10259,12781,7914,918,567,3.245812893,3.859788656,2.63768363,2.668276072,3.873059034,3.735836983,3.256182432,3.629181623,3.669439554,4.256118298,3.180170536,3.791857004,3.198618889,3.388961315,13672,15.67986965,3.679244995,66.17095947,90.82066345,66.12004852,8.199257851,12.8094101,54.64109039,7.982673168,89.1398468,50.95915985,0.503541887,717,32.7,92.5,70.6,68,21.1,35.6,23.7,78.7,13.4,63.3,70.9,84.7,Medio
88.80352765,53.81056509,34.99296308,10.59331894,0.123724947,0.47942847,42.84930576,17.73164462,94.52552371,50.53418199,93.53884236,37.13165888,99.39684661,75.29042077,88.9272526,65.29311044,304,271,12393,7510,4884,1478,17,67,5980,2475,13192,7053,13054,5182,13872,10508,12411,9112,939,468,3.47312212,3.959704638,2.714770555,2.589010715,3.95902276,4.270581245,3.45105648,4.173073292,3.473661423,4.465051651,3.383519411,3.878637075,3.468303204,3.602259874,12206,34.25093079,9.61333847,79.29676819,47.07521057,77.42302704,13.60698986,51.50133133,80.61573792,14.06309032,97.79551697,93.19650269,1.734892964,150,47.8,94.8,86.3,2.5,33.3,55.4,53.1,94.4,35.4,81.4,86,93.3,Alto
78.76050035,28.01396481,50.74653625,16.81840867,1.562075876,2.859015018,37.13531926,33.84566914,88.12533779,14.73763534,55.17533044,28.20587676,95.5789086,52.37809233,80.32257626,45.92065119,809,917,18219,6480,11739,3890,361,661,8590,7829,20385,3409,12763,6525,22109,12116,18580,10622,677,538,2.749490499,3.686823368,2.232768297,2.38761425,3.36239934,3.374339342,2.768597603,4.110961437,3.318959475,3.852876902,2.691233635,3.621409655,2.696195602,2.855166674,22920,20.4093399,7.438538074,71.29438782,84.52442932,15.71286964,16.40753937,41.54813004,12.75222969,6.781342983,59.84122086,36.38769913,-0.0106442,1159,41.1,81.4,25.3,8.4,0.8,21.4,66.9,41,11.3,44.8,53.5,73.1,Medio
85.73516184,53.89766089,31.83750212,13.88969719,0.032636488,0.342504471,43.78348057,73.83942961,93.32694293,29.73999278,98.8443701,38.16404102,99.62485947,89.53963086,85.76779833,58.13048621,458,268,8179,5142,3037,1325,3,33,4177,7044,8903,2837,9430,3641,9504,8542,8182,5546,1214,684,3.869566441,4.103687763,3.456633806,3.24819231,4.356619358,4.090515614,3.866535902,4.90041256,3.805141926,4.777118206,3.791204929,4.009954929,3.868136168,3.948970556,9733,44.70088959,10.04265022,89.14787292,96.65057373,65.71282196,5.467552185,66.07051849,65.40622711,17.06694031,99.28462219,89.78027344,2.018906116,82,50.3,97.4,82.3,0.6,16.1,57.1,86.1,99.9,46.3,89.3,93,97.7,Muy alto
85.68671816,53.5049394,32.18177855,12.63574511,0.335294963,1.342241745,37.25917536,64.91289391,92.70930897,32.70627749,85.25602148,24.79331661,98.32246393,78.87169765,86.02201313,61.88265511,461,275,3963,2475,1488,584,16,62,1723,3002,4288,1513,3943,1147,4547,3648,3979,2862,1622,1124,3.544225931,3.90376091,2.931385756,2.631714344,4.111863613,3.714740038,3.508916378,4.450298309,3.610562325,4.736690521,3.433976173,3.836161137,3.530621052,3.638486147,4740,32.77487183,9.066666603,72.57185364,94.02953339,68.19541168,3.788634062,40.47856903,42.47257996,14.75572968,98.40479279,91.12661743,1.474385977,233,43,90.8,78.4,0.6,32.4,52,55.4,92.4,37.5,80.7,85.9,94.4,Alto
84.51207442,38.78189782,45.73017657,12.99604625,0.709065516,1.782813855,29.90671005,39.18031562,87.25872676,34.6652275,76.30629635,33.03412173,97.50812137,64.81535641,85.22113992,51.53962675,526,568,18629,8549,10080,2865,156,393,6592,8637,19234,7641,16820,7282,21494,14287,18785,11361,667,417,3.178852558,3.926907063,2.541419029,2.4169209,3.870893478,3.766871452,3.234913111,4.147512436,3.386082172,4.285916328,3.080270529,3.813214302,3.152495861,3.37603426,18114,18.72624969,5.367444038,67.70187378,65.6950531,16.53561974,13.18223953,66.30433655,9.412579536,10.19888973,77.72895813,49.39870071,0.281748712,892,36.8,91.5,27.9,19.3,12.9,38.9,60.5,36.4,22,53.5,62.6,81.3,Medio
74.0850079,31.55772207,42.52728522,21.16532773,2.244455181,2.505209111,36.50073648,37.35351889,82.8490983,20.76104391,81.49442637,36.21533812,95.25033534,62.20882977,76.32946303,42.09540454,1056,782,39781,16945,22835,11365,1205,1345,19599,20057,44487,11148,43759,19446,51146,33404,40986,22604,293,158,3.230690956,4.023303032,2.641409636,2.613735914,3.800106764,4.016625881,3.304153681,4.453678131,3.36183691,4.274672508,3.098930359,3.878327608,3.135782242,3.426036596,47878,20.40949059,8.913412094,72.76481628,79.71720123,44.89813995,9.43413353,67.45133209,45.71298981,11.59801006,82.60751343,57.79085922,0.88347429,474,40.9,77.3,51.5,1.2,16.8,36.4,78.4,82.8,30,58.1,65,79.8,Alto
53.84806617,10.56259629,43.2854712,28.43595147,6.389708817,11.32627353,27.57647395,38.78225439,67.17603689,20.66477566,24.55915758,21.31240641,82.28401752,35.55960664,60.23777535,20.45222001,1901,1719,47136,9246,37890,24891,5593,9914,24139,33948,58803,18089,21498,18656,72027,31127,52729,17903,228,379,2.558269501,3.765761137,2.265357971,2.183764935,3.02828002,3.128133059,2.63742733,3.589310408,3.357914925,3.682629824,2.431469917,3.659082651,2.287636995,2.60082984,86075,13.53810024,5.79403019,58.18120956,66.09584808,19.33864975,12.2448101,27.16589928,11.0138998,5.365414143,45.29079056,21.42734909,-0.548929274,1614,31.5,67.7,26.7,8.5,2.7,20.7,37.3,33.9,12.6,32.9,43,69.4,Bajo
74.49026304,32.14791179,42.34234989,23.12977016,0.880282186,1.499684621,22.05472006,62.5293574,80.78305189,38.22302374,89.64714155,29.43094584,97.62003375,72.27671535,75.3705452,38.24102245,1027,765,70109,30257,39852,21769,829,1411,20757,58851,76031,35975,84374,27700,91878,68025,70937,35992,142,46,3.462836742,4.105145454,2.974552155,2.772683382,4.180545807,3.915070295,3.635256529,4.370147228,3.429478645,4.65472126,3.305348635,3.927017927,3.422590256,3.709611893,80923,13.21848965,4.077600002,57.26501846,57.87353897,34.1007309,4.031459808,82.76994324,36.3612709,7.859784126,63.07099152,32.07979965,0.075828403,1080,29.1,82.3,45.3,23.9,30.9,33.6,79,67.6,13.8,42.4,50.3,68.5,Medio
67.19398962,16.89554154,50.29844642,22.55145162,4.655314237,5.599244684,30.02845209,29.49828501,77.02790008,19.98705932,39.36588411,29.70898431,89.74544164,40.12912031,71.84930369,30.44735997,1337,1349,3018,759,2259,1013,209,251,1349,1325,3459,898,1768,1334,4030,1802,3227,1367,1760,1670,2.631886482,3.880349159,2.212417126,2.170027256,3.212378025,3.304293633,2.64380908,4.10609436,3.425419807,3.895364046,2.513961315,3.783076763,2.462226868,2.790808678,4428,16.5064106,6.593407154,65.57111359,70.8897934,23.80573082,14.49044991,32.08599091,14.80891991,7.882164955,49.44268036,33.51911163,-0.267128497,1359,36.9,59.3,28.2,4.4,2.5,12.7,30.8,35.3,6.9,26.5,34.2,55.8,Bajo
82.9034244,35.35971982,47.54370451,13.53837997,1.189734135,2.368461527,38.32590824,25.66267304,91.97414723,31.38112702,57.72005516,27.19992228,96.44180466,53.42946954,84.09315855,56.36611091,599,668,9340,3984,5356,1525,134,267,4318,2891,10362,3535,6503,3064,10865,6019,9474,6350,1136,839,2.915680885,3.896919489,2.183889151,2.230124235,3.544303656,3.450996161,2.87659359,4.01926136,3.508888006,4.291285515,2.823089361,3.799457312,2.875352621,3.054627657,9420,19.11268997,6.669591904,75.49420929,92.40976715,29.8273201,11.25065041,63.99790955,27.57718086,7.169022083,90.63317871,70.53898621,0.917494118,455,42.7,94,43.6,0.7,46.7,47.6,38.7,79.4,32.8,75.5,81.7,92,Alto
56.5976051,14.06425956,42.53334701,31.52967393,2.454508096,9.418212622,29.91196509,19.06025812,67.5734788,14.16755238,62.0464369,28.80254366,88.12727989,40.58728725,59.05211315,22.59383882,1807,1479,6943,1725,5218,3868,301,1155,3670,2338,8290,1738,7612,3533,10811,4979,7245,2772,1320,1319,2.688150883,3.729926109,2.345204592,2.194350958,3.290262938,3.229724646,2.801068783,3.686522245,2.870075941,3.75914073,2.514116287,3.633805513,2.577110291,2.934839964,13845,18.28537941,7.173174858,61.79283142,70.06139374,15.1106596,17.60366058,37.85295868,17.06945038,9.157975197,38.81964111,21.85194969,-0.40345639,1486,35.1,68.5,22.5,5.8,3.6,12.7,38.5,37.5,12.2,30.8,37,54.1,Bajo
78.4703727,22.48556528,55.98480701,18.69623065,1.074972842,1.75842382,30.38424056,35.23779501,94.1315818,10.05331448,39.37541483,27.04551595,97.16660362,44.68515925,79.54534559,44.0303206,826,1125,3230,926,2304,770,44,72,1251,1450,3874,414,1621,1113,3999,1839,3274,1812,1735,1599,2.489600182,3.519519091,2.079899073,2.176297188,3.208814859,2.98682785,2.450688362,3.852236509,3.234168291,3.53784585,2.431163073,3.442596197,2.456601858,2.57666254,3529,11.49767017,8.718626022,70.5231781,94.41767883,39.76607895,23.74268913,28.07018089,27.25145912,10.05848026,74.50292206,58.36257172,0.424440503,772,39.2,95.8,53.5,1,8.8,24.8,11.1,61.2,14.8,57.2,65.1,81.7,Medio
87.1145239,56.0430519,31.07147217,12.26812676,0.114065653,0.503283693,38.60339692,73.683519,93.62442301,19.94279165,90.83037934,28.66930738,99.38265037,86.14815825,87.22858955,61.39110464,379,220,9131,5874,3257,1286,12,53,4046,7724,9814,2090,9521,3005,10417,9030,9143,6435,1154,598,3.553907633,3.79880929,3.086345196,2.851360321,4.163236141,3.722886801,3.509926319,4.660451889,3.631474257,4.469364166,3.474991083,3.751458645,3.549386024,3.628728151,10729,33.91667938,6.590573788,81.53222656,69.68031311,51.82513046,8.022070885,55.39049149,84.80476379,19.65195084,95.41596222,75.21222687,1.400203943,256,44,97.3,64.8,8.4,31.2,39.2,83.4,91.4,33.3,82.8,88,95.4,Alto
60.68798965,12.54917864,48.13881218,31.56978786,2.513705567,5.228516832,30.09989033,51.49318661,82.07893055,13.66311239,30.68320429,24.43550382,92.25777649,40.291976,63.20169528,23.54139303,1631,1583,23250,4808,18442,12095,963,2003,11532,19728,31445,5234,11755,9361,35345,15436,24213,9019,532,726,2.630777597,3.810059786,2.326723814,2.298183203,3.21306324,3.074434996,2.612984896,4.170740128,3.424191236,3.924467087,2.519612312,3.689924955,2.526973724,2.764441967,35442,17.52876091,5.244443893,68.92118835,86.16047668,18.04656029,16.73077011,52.81377029,14.95950985,6.548583031,46.04251099,27.87449074,-0.155229807,1277,38.5,86.7,29.4,5.5,13.2,21.4,58.7,35,13.5,42.7,50.6,69,Bajo
64.42677426,21.60820461,42.81857014,26.30368769,2.865638398,6.403899938,27.49545931,56.29136669,83.58742601,32.27579104,37.150846,19.1839266,90.73046306,50.92505601,67.2924126,31.36786711,1467,1146,10050,3371,6679,4103,447,999,4289,8781,13039,5035,5795,2993,14153,7944,10497,4893,1089,930,2.982054234,3.85210228,2.544947147,2.415690899,3.561777115,3.25784111,2.912727833,3.735151529,3.600482702,4.262069225,2.821376801,3.711283445,2.855651379,3.171138287,13855,14.44316959,4.861111164,65.93160248,78.06568146,20.52062035,5.611899853,8.350236893,6.930357933,3.313049078,76.87626648,49.52671051,-0.0370708,1181,33.9,85.5,36.4,4.5,19.3,42.1,11.2,45.1,6,44.3,52.3,71.2,Medio
